pred
3.9587245
3.6859272
3.9868357
4.107079
2.7132838
3.1078324
4.1678696
3.0434415
4.0272417
3.6979716
3.9633396
2.1333745
4.1452074
3.8066318
2.4204028
3.5793283
2.9800427
4.4904513
4.666728
3.5256295
3.5054743
4.027812
3.4471939
3.5783434
4.165044
3.112734
4.1956344
5.0041175
3.2825446
3.6167495
4.6475286
3.717313
3.6323552
4.242186
3.9679346
3.817647
4.389679
4.1842556
4.78612
3.8812385
4.786837
4.6377954
4.4481444
4.606778
3.683929
4.6487136
3.8188124
4.8764715
4.062181
3.0488825
3.3633301
4.574207
3.8730042
4.0497875
3.129158
4.0773997
4.5310416
4.0305696
3.8103943
4.889088
3.6086955
4.233746
4.3110924
4.2373366
4.1322417
4.12909
4.0742497
3.6002903
4.675114
3.7479978
3.7757125
3.9470694
4.27269
3.1670308
3.692008
3.668894
3.5820785
4.039517
4.1503596
3.8401463
3.9033275
3.7145886
3.9554558
3.3759925
3.5239153
4.4431443
3.0227861
3.9354074
3.6345947
4.0556526
3.689336
3.6719413
4.0914164
4.298436
3.7933953
4.3720374
3.9841552
3.5226824
3.8953269
3.844574
4.4033604
3.8319077
4.010267
4.552909
3.6364098
3.3433392
4.365751
3.7949386
4.2210336
4.027478
4.0229588
4.3231983
3.9484224
3.9830985
3.7806883
4.2612348
3.8518293
4.419734
4.026852
4.098809
4.083496
3.7992182
3.1836443
4.45767
4.2779512
3.549419
3.8275537
4.509207
3.2617915
4.0748324
4.13213
4.317545
3.6729887
4.1911635
3.4925454
3.6947412
4.023828
4.2960596
3.737298
3.3747368
4.056658
3.8369684
5.281099
3.845558
4.3925667
4.9702506
4.577576
3.6314654
4.482769
4.546513
4.6393013
4.4074073
4.233913
3.2791004
4.117866
3.8001933
3.489222
4.383306
4.9862223
3.663361
4.1760488
2.609277
3.7834427
2.9324803
3.4876988
4.1743646
3.0113945
3.7898734
3.4374697
4.1657205
3.9421003
3.941901
4.5413938
3.967357
3.6726992
3.8960488
3.2633395
4.2652664
3.992038
2.9639382
4.365813
3.153637
3.0892894
4.4751463
5.1309924
4.052839
4.3074965
3.7675514
3.9708931
3.588505
4.5617685
4.256276
3.6115344
4.3125596
3.315003
3.8520164
3.8900812
3.7370965
3.23484
4.375102
4.4741964
3.8744216
3.537953
4.7759743
4.095895
4.483988
3.9153583
4.2703295
4.425471
3.759738
4.452289
3.6185675
4.3998256
2.9163623
4.2832704
4.7703733
3.004311
2.1233952
3.3731859
4.064468
3.8183677
3.9091177
3.893986
3.908358
4.2853913
3.5641477
3.7124786
4.250837
4.1269836
3.304159
3.103276
3.9705477
3.8155465
3.681814
3.9876363
3.9379168
4.8907013
4.710509
4.5779037
3.5641923
4.552027
2.6630976
4.269941
4.0970016
3.6336381
3.8208773
4.453285
3.5261168
4.5156593
4.3419924
3.1700974
3.7637062
3.6951947
3.785571
4.2763796
3.4965746
2.8581853
3.4205532
4.644817
3.6681826
2.5948162
4.661272
4.1097603
3.6846416
3.1385548
3.5999045
3.9623334
3.4434743
4.51011
4.314909
4.1568384
4.3360534
4.7552857
3.849261
4.4649343
4.310668
4.0719266
3.4988182
3.0516562
4.595038
2.7733207
4.011058
4.2146664
4.3541374
4.6898403
3.1692894
4.1366315
4.3681145
4.4984436
4.4960637
3.9123864
4.1337166
3.772669
3.857714
2.6778255
3.1358569
4.4387255
4.53402
3.356725
3.3224123
4.5103326
3.9272916
3.9948406
4.340455
3.7846265
4.0270557
4.361438
3.875665
3.5646708
3.6947021
3.6436617
4.340852
4.315708
3.7291398
4.330531
3.0680995
3.9379783
4.4608407
4.3223853
4.265415
3.3722281
4.5351496
3.1200788
3.841774
4.0551915
3.5462248
4.046128
3.867754
3.9023461
4.3203664
3.629998
3.6828778
2.5960984
3.1452346
4.2507167
2.6564114
3.027484
4.4773464
4.346077
3.7747269
3.8635955
4.2670836
3.3890235
4.153976
4.5435286
3.0997427
3.5845494
4.6848764
3.523366
4.7214985
3.5587368
4.4071426
3.775845
4.3126583
3.5468519
4.230123
3.7494977
4.0256324
3.5211508
4.544064
4.1141806
4.12699
4.082634
4.0712314
3.9196668
4.189288
3.2662182
3.7276206
3.6437128
4.0475802
3.44339
3.007951
4.3785386
3.8026547
4.15196
3.703092
3.1685586
3.9205165
4.1094427
3.0029893
2.9570704
3.802209
3.952869
3.1595395
3.4174356
3.5481465
3.3034146
3.9804232
4.1751237
3.9950058
3.789327
4.025324
2.152192
2.7934618
4.2476034
4.3321276
4.888663
3.9299457
3.9996142
4.055831
4.170332
3.4818282
4.052848
4.7828565
3.1482494
3.1581454
4.271065
3.588449
3.9227102
3.4185708
2.4837525
3.9694395
3.3810074
3.7653325
3.0674143
3.6954794
4.9418836
3.6542082
3.0040603
4.894452
3.8293502
2.8734713
3.8877869
4.4650908
3.5912812
3.6878808
3.584025
4.36999
3.5679967
4.2753267
3.2208118
4.9626946
4.5776787
3.048522
4.2800255
2.6276033
3.9816437
3.0539672
4.5258365
4.0681496
3.8851044
3.6298423
4.4654336
4.207718
3.7214427
2.7225766
4.4170794
3.072056
4.2440434
3.8465862
4.606436
3.0548193
3.9424918
4.478817
3.7009485
3.7176418
3.813305
3.8072112
4.805346
4.156731
4.632966
3.2906873
3.8423798
3.2781038
3.7289338
3.012413
4.6221313
3.9250941
3.6916077
3.7169766
3.4773867
3.991217
4.430101
3.900616
3.903001
3.8494673
4.3479066
4.7911706
3.9200869
3.618701
3.1708882
4.2885957
3.9163833
3.436352
3.4812255
3.8372602
4.0423555
3.9517095
4.4334784
4.146187
4.191657
4.44662
4.0997567
3.632554
4.186881
3.684405
4.407498
3.7779672
3.7984252
3.5197918
4.005962
3.4739218
3.789263
4.497507
4.087382
3.9666705
3.4537249
4.623049
3.5248733
3.382407
3.822969
3.845817
4.772265
4.2570333
3.5311007
3.51553
4.4745827
3.8226547
4.0015826
4.3496604
3.7985966
4.404262
4.3807607
3.4676728
4.083983
4.3107886
4.3741302
3.7120495
3.3796659
3.2904718
3.5712163
3.5176234
3.0455728
3.0814989
4.2513075
4.693802
3.874954
1.6245686
3.577467
4.631506
4.2741995
4.7604594
2.6617017
3.292654
3.473594
2.7973433
4.138187
4.3964605
3.9424853
4.267727
4.069063
3.8015404
4.4259825
3.75273
2.8923376
3.4855568
3.9282916
3.9097643
4.026405
3.3069806
4.396649
2.810763
3.461903
2.857358
4.038916
4.0593996
3.862179
4.6180716
3.8881347
3.8133569
3.347659
3.3862398
3.9238634
3.8433242
3.2421744
3.5788233
1.7101603
4.0352435
3.32663
4.3625736
4.28044
3.896043
3.2152452
4.0602074
4.273711
3.9323115
2.943074
2.7750268
3.9789608
3.7441533
3.971557
2.1805828
3.5723755
4.1444874
4.0797405
3.478845
3.799501
3.6721752
2.6896
3.9508545
4.304651
3.825602
1.6079924
3.674601
3.9507313
3.0538018
4.2402353
3.5085976
3.2904997
3.6294613
2.6084514
4.271012
4.040337
3.9607391
4.5718026
3.9630778
4.656682
3.3840506
3.5313835
2.881078
3.4123535
4.1021156
4.5717993
4.4272723
3.6923442
3.7935271
2.652494
3.9083552
3.1731136
4.804992
4.403026
4.265244
4.778238
2.7813506
3.903862
4.1366634
2.9596434
3.8459296
4.1421733
3.4643807
4.0200067
3.8273828
3.349385
2.867926
3.936162
3.7072856
4.617284
4.4755054
4.307903
3.6681387
3.3197217
4.5592813
4.7231417
3.4690826
3.7821524
4.3354154
3.297838
4.8494525
3.7917705
3.6555374
2.265888
3.270839
4.285891
4.4296184
4.237275
3.9065373
3.0204194
3.6876116
3.8983614
3.4623253
3.6794899
2.7786398
3.1194115
3.7151701
2.82661
3.099457
3.3524415
3.1967106
4.517485
3.8027573
3.6798031
3.9806578
4.6011324
4.2217345
3.6807685
3.9390097
4.660175
4.1517754
4.580165
3.3506558
3.5651958
4.6131735
4.704705
3.4046688
4.4826317
4.6382318
3.309489
3.127609
3.5853853
4.420638
3.5667365
4.1648088
3.6163344
4.1871924
4.5322156
4.367996
4.5283284
3.4842687
3.9255033
3.9849298
2.1876814
3.4927385
4.080839
3.286385
3.0270288
3.6478987
3.6757178
3.5024285
3.823809
3.6948164
3.0481234
4.254829
3.7344518
3.7290108
4.9972906
4.079838
3.8800328
4.0471935
4.2515607
4.594417
4.17144
3.9769316
2.438957
4.010721
4.3691864
4.296075
3.4151163
3.5897439
3.5547392
3.2974937
4.1027484
3.8028963
2.0918581
4.0759015
4.773203
3.243786
3.6491647
4.6588874
4.056002
4.0622907
4.375969
3.7233665
3.3794503
3.6084313
3.1799138
3.711953
2.9029052
4.2846594
4.0890594
4.172808
2.0968313
3.6514156
4.08065
3.746801
3.3346558
3.8360348
4.825774
4.6499534
2.7784078
3.6819272
3.7310724
4.41163
2.439331
4.0349994
4.218811
3.278117
3.0447152
1.7403563
3.6407275
4.583587
3.730252
2.5439298
4.076431
4.273803
4.165035
3.999659
4.584487
4.7641506
2.8741515
4.20571
4.0211115
3.7945907
4.2267795
3.8036284
4.047331
3.9570532
4.8829203
3.1188998
3.710414
4.4971666
4.0892496
4.05331
3.8076413
4.0601687
4.2350736
4.028544
3.792687
2.3518455
3.9902806
4.3264227
4.1174264
4.4884496
4.126545
4.4122095
3.3641105
3.7931824
4.701035
2.971822
4.587375
4.5714545
4.2448764
3.5540597
4.199611
5.0946326
4.5496745
4.235643
4.3814588
4.1084256
4.133704
4.2551074
4.6749463
4.4551215
4.046359
3.7774153
4.243293
4.8064857
3.6068263
4.2429466
3.976882
4.2139444
4.625586
4.4716887
3.1864333
3.8957472
4.671574
3.2524514
3.9371989
3.8231575
3.8902214
2.6276383
3.901658
4.8316708
4.2950687
3.71121
4.021023
3.9326582
3.5840607
4.189186
4.03286
3.4224439
3.3098652
3.853271
3.779305
3.5204942
3.32009
4.085893
4.030107
2.951811
4.501645
2.7849188
3.7431252
3.0111792
4.373605
3.3207304
4.5637712
3.865066
3.7514777
1.5047537
4.0102787
3.8803656
4.351222
3.7880127
3.2687693
3.8885505
3.5753877
3.5461733
2.857294
4.358414
3.5880742
3.8152564
4.247085
2.172652
4.376626
4.213848
4.3781476
2.776275
3.7378862
4.013519
3.792718
4.2201123
3.0915866
4.224664
3.903544
4.5841765
4.034503
3.7815557
4.3703275
3.655236
2.9474397
4.384185
2.470508
4.0899596
2.939524
3.6020746
2.0811136
4.310937
4.326936
4.0933533
4.406997
4.1571355
3.3314834
4.183103
3.4581912
3.3338428
3.844541
3.761998
3.561115
3.6722574
3.1789217
4.374939
3.7879794
4.044521
3.5298626
4.025048
4.54408
5.1125994
4.2350903
3.3756778
3.6634088
3.7150974
4.383225
4.6802573
3.6805456
3.6945071
4.669295
3.8912835
4.245292
4.6493435
3.3699818
3.9019756
3.74389
4.34881
3.6558266
4.5867605
3.7377288
3.7161856
4.4440575
3.9730558
3.8145096
4.1961308
3.2620623
3.894698
4.117433
3.9098725
3.8581493
3.24802
4.1426034
3.700595
3.8743043
3.3277817
4.585854
4.025384
4.59637
4.5673995
2.5412374
4.094313
4.31818
3.9250872
4.5709777
4.217114
3.6969986
2.6456194
2.9412303
3.6189322
3.198643
3.0559583
3.644365
3.758242
3.3514483
4.29359
3.2841482
4.5340695
4.0988135
4.306162
3.8663068
4.2629166
3.5838046
4.2602096
1.2804197
4.1949396
4.043753
3.548982
3.665667
3.794933
4.100138
3.5063527
3.806505
3.6079006
3.2727218
3.7867079
3.5603938
4.1933007
4.1456122
4.5226097
4.007492
3.5552533
3.52646
3.242664
4.4449773
4.047535
4.172545
4.724643
4.949242
2.4381096
4.881255
2.6047764
3.1417155
3.6379848
3.878804
4.3012385
3.8287547
4.201665
4.3954134
3.9617093
3.2912266
3.1572373
3.6622567
3.4242444
4.609126
4.0813284
3.7126615
2.4786086
4.041616
3.6652837
4.5269914
4.657521
3.6540668
3.3038955
3.93723
4.4280906
4.7256
4.453757
4.1711416
3.9442353
3.6929152
3.467448
4.183623
3.9437385
3.8176973
4.011119
3.311315
4.050597
4.00408
3.955814
2.8208644
4.708914
3.4015565
3.7328494
2.6021624
4.285553
3.5550199
4.7855115
3.5417473
4.076666
3.0033288
4.163133
3.0102434
3.9860303
4.095044
3.6092367
4.449461
3.2706094
1.9773924
3.4298742
4.1174035
3.567585
3.8346906
3.842854
3.7771056
4.545997
4.1380997
4.1229825
3.7063482
4.5294333
3.418355
3.7522573
4.696054
3.7360392
4.469956
3.270928
3.2079167
4.046345
3.8265307
3.6599634
3.1027021
3.3211622
3.4485927
3.420667
4.287761
2.7391918
3.5639567
4.4867635
3.062618
4.3190894
4.7594995
4.336986
3.8872163
4.4527407
1.968226
4.4968266
4.1540546
4.321779
4.160059
4.3611407
3.3088677
3.0558956
3.1306653
3.9695015
3.0940588
3.7627354
3.5415893
3.1932669
3.530716
3.6137567
4.380044
4.2017007
5.122267
4.3361754
3.07555
4.756521
3.450237
4.313289
4.5335383
4.3807335
4.5505576
4.4194922
3.9496183
4.64597
3.9196336
4.235
4.08356
3.089852
3.3206515
3.8959723
3.0597186
4.0601387
2.1027176
4.3460913
3.4919887
3.2928975
4.2549567
4.30466
4.336874
3.2031076
2.1784384
3.0271704
2.838961
4.2975774
1.8201514
4.6509137
3.2688718
3.8863504
3.6566033
3.6649392
4.0612025
2.8241868
3.265824
3.759477
3.9017825
4.073379
2.9799676
4.3502607
4.3101754
4.6345506
4.0223627
4.9005985
3.658555
3.4255745
4.458507
3.0420835
4.2239904
4.140865
3.3728578
3.1529946
3.7820652
3.4210632
4.9557486
3.8525302
3.7254133
4.124221
3.3734944
3.0501301
4.1939125
4.1147146
3.970546
3.4526424
3.8491304
2.4919376
3.3420272
2.225264
4.472464
3.676786
2.6854482
2.067538
3.9724925
3.8377216
3.4764886
3.1684072
3.222146
4.387314
4.208429
4.0863304
4.2697825
4.3356547
4.1223025
3.3816576
3.7821276
3.9425673
4.0487046
4.0000486
3.7369022
4.194018
4.3907495
5.2356386
4.6191144
2.9432328
3.3884778
4.0803094
4.291651
4.5469337
3.685064
4.6028666
4.264865
4.1062093
4.275513
2.8073707
3.7134507
4.4739223
3.5913968
2.8657775
3.3179696
1.3796957
3.9262164
2.3349288
3.7596138
3.5423083
3.7738757
3.59112
3.63194
4.1481214
3.3516767
3.9569712
4.2099223
4.7362833
3.1699412
3.9234452
4.066796
4.662774
3.862329
4.3687854
3.358996
2.7476916
2.824617
3.7837212
4.946718
4.329869
3.7334614
4.217843
3.3856792
4.1365976
3.1047144
4.5275664
3.5453289
3.4230793
3.7695687
4.261902
3.6482556
4.2397165
3.7426589
4.16244
4.691298
3.6782963
4.1477823
3.1458323
3.6891325
3.703579
4.1636343
4.054743
4.0540977
3.0970376
4.3899927
3.864044
4.1458
4.264553
4.2275715
3.2070446
3.2571537
4.0428786
4.3756394
3.3912406
4.182838
4.042901
3.775844
3.5518935
4.8315945
3.2406847
2.4177756
3.8249438
3.3446329
3.7461278
4.4722457
3.7433398
4.3048234
3.8978448
4.114298
3.290287
3.4139352
3.3379784
3.3368435
3.8089085
4.1192627
3.1158493
3.7900846
4.7637544
4.2739797
4.2335896
4.9584475
3.4409094
1.3889226
4.149091
3.4026608
4.1388187
1.9752588
3.5239205
3.8679907
4.487604
3.8517168
2.9438705
3.7497082
3.683557
3.676101
4.0750604
3.7271378
4.448647
3.9441833
3.9321198
3.3394072
4.2778416
3.9272594
3.6591778
3.942922
4.169575
4.2216163
3.8385446
4.1529593
3.7804334
4.78411
3.7896466
3.4507143
4.0429864
3.829249
2.8562796
3.898326
4.106084
4.0659733
3.6860955
4.482881
3.6617491
4.453007
4.1560783
3.8022437
3.8507001
4.631384
3.3216245
3.449469
3.2585812
4.1710873
4.114611
4.2603974
3.969314
3.958557
4.358715
4.5128636
4.2788672
4.7464643
3.6636775
4.0534587
3.3418083
2.7530518
3.714211
3.8546317
4.2829056
3.9224706
4.320309
4.1413407
3.5655777
4.333619
4.2714286
4.443842
2.6333413
3.6187172
4.5856347
1.8931521
3.3150747
4.2944574
3.5669487
3.692526
4.3863354
3.1129918
3.8997796
3.6898198
4.8201165
4.1368947
3.452651
4.061941
3.5307431
4.094175
4.5962663
3.6322236
3.9294858
2.8347182
4.5729756
4.0588274
4.212419
3.0910234
3.9348557
3.406907
4.07958
3.8555863
4.0369596
4.3682284
3.5130582
2.9928238
3.9595037
3.8544476
4.419747
3.560388
3.7373986
4.203301
4.0644193
2.7741396
4.2119727
3.6098425
3.5696824
4.311224
3.6993692
3.3887477
3.4949849
3.4836502
3.420355
4.2179275
3.9056516
3.8449233
4.5114336
3.503042
3.836036
4.4822774
3.5947702
2.2462478
3.7721496
2.9077208
3.7760687
2.8309367
4.330307
3.5280197
3.5725837
3.975187
3.9239023
3.7020428
4.419235
2.4639266
4.314302
4.0979047
4.684356
3.9203236
4.3104587
3.4652667
4.2912545
3.2142696
3.2344465
4.092749
2.9945548
2.9965677
3.9487278
4.1590896
3.9053283
2.3597872
4.723585
5.251079
3.6773512
3.8115087
3.7992456
4.561387
4.00358
4.657954
4.4984202
4.2855787
4.273779
3.1175828
3.7173398
3.756865
4.4947076
4.503091
4.1624393
3.8730454
3.6279755
4.2823358
3.3110516
4.2806005
3.3693979
3.6714504
4.620231
3.6087847
4.2420635
3.9675696
4.069992
4.327449
3.8664947
4.722421
4.159681
3.0242934
3.7537658
3.7215438
3.8134
3.2179105
3.5324392
3.7662327
4.0603914
3.86171
4.038722
4.2365484
4.318063
3.9908147
3.469908
4.0445642
3.841156
3.6632104
2.6621318
3.9196866
4.293843
4.701553
2.8824892
4.186022
3.3364224
2.6759923
3.7553241
2.5851116
3.7247398
3.9852688
3.1593285
3.8399036
4.1871047
3.7249622
3.159182
4.807882
3.7660007
4.1558275
4.116991
3.1532958
4.0978775
3.7532856
3.9098816
3.5985723
4.13532
4.0426664
4.195481
4.000706
3.9820015
4.4363737
4.1715617
4.067749
4.4015846
3.9453237
3.7299762
3.1394157
4.1395545
3.2457254
4.215219
3.769116
4.461104
3.2475688
4.003734
4.255344
4.7123
3.982411
3.4687936
4.1010504
4.2795887
4.8091407
3.7139091
3.4640245
4.019496
4.192106
4.149714
3.6639042
4.040645
3.6387358
3.9939542
3.8408957
3.7176015
3.6500926
3.9577942
3.8270078
3.731638
3.7269719
4.5605316
4.618887
3.691646
3.831958
3.8380928
4.34027
4.369167
3.5497942
4.51611
2.8619344
3.8791325
3.3158805
3.7292998
3.699641
4.3461294
4.2454906
3.5891724
3.8425784
4.226006
4.2751822
4.074855
4.5559897
3.6988213
4.8310924
3.9738004
4.0319176
4.224943
3.8287294
3.1030605
4.3065777
3.9236674
4.3550787
3.643619
4.1113067
4.375561
4.608927
5.118905
3.2151773
3.7371695
3.3837264
3.5910144
4.2580028
3.7430725
3.789657
3.7071414
4.4098186
3.3882606
4.243397
3.7058842
3.8504684
2.9986432
4.8814015
4.176596
4.0292487
3.58868
3.6175277
3.8771558
3.6855173
4.248943
3.6652877
4.013764
4.6400247
3.5742774
4.3904123
3.1762004
3.9650595
3.4115891
4.043868
4.0079284
3.6640456
4.128426
3.8994386
4.648524
4.1815085
3.569788
3.749185
3.9481409
3.678836
4.4941115
3.0032032
3.210119
4.1752396
3.820779
4.7700305
3.3259912
3.1447814
3.6193085
4.329575
3.5055602
4.343392
4.6343107
3.089964
4.1403403
3.5653307
3.9058719
3.8815553
3.5376334
3.0963323
3.9009511
3.4127226
3.9052095
4.0540323
3.8984213
3.74395
3.6705132
4.4809465
4.129984
3.9423895
4.3242803
4.995187
2.8807778
3.6887312
4.2983027
3.0558321
3.900498
3.634231
2.8015258
3.9297833
4.329691
4.459887
3.5898144
3.0199816
4.28063
4.5742416
4.2943416
4.2656226
3.3524606
3.6508896
1.7499208
4.0092206
4.175653
3.223579
3.6849153
2.9380646
4.0660977
4.277594
3.6579442
3.709641
3.982098
4.2734456
4.1479077
3.8914857
3.8777003
3.7560651
3.74816
4.0091677
4.6691475
3.8757744
3.8918061
3.9723542
3.7096128
4.393816
4.117225
3.7947624
3.420885
3.1820905
4.2669873
4.390482
4.190367
4.075816
3.8744638
4.269843
3.2366772
4.154357
3.9111924
4.128123
4.022167
3.5679948
3.4806507
4.3842654
3.9946585
3.5276968
4.7960467
4.638826
3.3051665
4.025013
4.015274
3.6854017
3.709444
4.0293636
3.617472
3.879741
3.0503957
4.5051703
3.2336447
4.4444504
3.694226
4.8813777
3.1699188
4.4569483
3.2988358
4.9637494
3.360709
4.19283
4.356768
3.8280501
4.444836
4.460139
4.045745
4.1548057
3.32858
3.8783634
3.93604
4.463926
4.1781416
3.2767184
3.4535208
4.53094
3.5991986
3.9242318
3.3981185
4.451209
3.7955992
3.7221096
4.0000167
3.2638354
3.1883576
4.0867076
3.4108744
2.4678864
4.363715
4.1057806
3.739017
3.4974296
3.0191786
3.2009358
4.5236387
3.8102732
3.660334
3.2044024
2.9832075
4.2772136
4.3592954
3.5674775
4.2777615
2.8839607
3.3963094
4.137282
3.5957637
3.8524878
3.0932019
3.8642528
3.9094915
4.482933
4.1504
3.7866373
3.62463
4.055872
4.0896025
3.7202542
4.665273
3.4515424
4.7328696
4.242433
3.6934226
4.1779613
4.41281
2.8490813
3.221937
3.3525536
3.9584143
3.604533
4.195136
4.423867
3.5816574
3.3266928
3.9119387
4.099561
4.09693
4.333655
2.942471
3.6902657
4.2156754
3.8434827
3.6983829
2.733304
3.8349013
3.8893626
3.913344
3.3495088
3.9613168
3.8666666
4.0921946
3.0469995
3.6491716
4.2803874
4.3195734
3.7705028
3.2256567
3.2801037
3.568526
4.339344
3.0746906
4.0285044
4.2283196
3.7154388
3.976939
4.2721157
3.270655
4.271477
4.9849377
3.2289178
3.8473473
3.950813
3.4372272
3.8571157
4.313158
4.2651467
3.5331178
4.352385
3.2793207
4.111346
3.7623153
3.8832521
3.5299988
3.9633808
4.509393
3.338233
3.4156897
2.880956
3.3823912
4.289953
4.2597523
3.2161746
4.324001
3.8636873
4.3360133
3.6875257
3.993106
3.551694
4.035668
3.5981889
3.4695568
3.2070603
4.309708
4.514263
3.28247
4.199868
4.182685
4.0747986
4.5016866
2.9452426
3.1697915
5.0407124
3.61757
3.161195
3.5451818
3.2468624
4.3753395
3.5924313
3.663622
4.6914573
3.8338745
4.791998
3.582353
4.395037
4.3764863
3.3376367
4.110916
4.042002
4.0180078
3.6884706
4.0100923
3.2046366
2.5247586
4.203695
4.679867
2.7906554
3.9090264
5.1846514
3.6987748
3.6605961
4.4797363
3.6208534
4.0522723
3.7871144
3.810224
4.700112
3.559276
3.85258
3.7862396
4.324145
3.8352652
3.4196134
3.3575325
4.062262
3.5016947
3.2397342
3.915045
4.7167053
3.485889
3.387713
4.652886
4.0473332
4.4557915
4.18252
4.1358685
4.314626
2.283263
3.8123686
4.180972
4.276918
4.2697
4.212532
3.31738
3.8150268
3.7411053
3.7761524
3.1171591
3.690082
3.856852
2.6477718
3.769643
3.9988596
4.1514444
3.8872063
2.9791572
3.1616535
4.0653467
3.868799
4.0577817
3.4139318
3.5947359
3.8775125
1.9563727
4.2250905
4.674252
4.0293975
3.642456
4.1507235
4.0997415
3.0438704
4.6386695
4.552877
4.4794164
4.557797
4.293491
4.132257
3.8798287
3.7437484
4.1331635
4.0762587
3.8573914
3.204795
3.821303
4.178165
3.101102
3.8642802
3.8763225
4.175043
3.8283212
4.1683636
3.3518815
4.8686595
3.2101398
3.1314023
3.9162483
3.3726416
2.84139
4.1569047
4.3607764
3.6434953
3.9130921
3.1349697
4.232319
3.5627756
3.9407866
3.8193998
3.1078317
4.329571
4.6553493
3.2516482
3.880042
3.9694343
3.2819815
4.2078147
3.4723275
3.6025498
4.3872366
4.070291
3.930046
3.406696
3.6899116
3.3597887
3.9833891
4.080069
3.7126467
4.7460666
4.1803746
3.2940454
3.9348187
4.290447
4.063263
3.989193
4.4302373
3.5040083
3.9778311
4.3566785
4.5272083
4.154819
3.637633
4.1180243
4.010553
4.387209
3.7169063
3.678686
3.2679641
3.561055
3.9043624
4.187364
3.4932504
3.753337
4.215037
3.8611484
4.3098664
3.6065888
2.7960453
4.4329133
4.341886
3.7586117
3.0848656
4.6692233
4.1111035
4.217605
4.047421
3.6226957
3.8467214
3.8465946
3.0310729
4.4920287
4.3556805
4.5871987
4.213892
3.4996808
3.338048
3.9815238
3.8831816
3.144608
3.3446007
3.884589
4.286967
4.2331996
3.619824
4.4018817
3.8900204
2.4720278
3.4412615
4.1408396
3.3765259
3.3583996
4.3134217
4.09558
4.2171416
3.696917
4.3061457
3.4389126
3.692044
4.0239277
4.082422
3.41513
3.9489393
4.1817985
4.276562
3.652131
3.605391
3.0088358
4.1430936
4.4269247
3.9247694
3.736435
4.0892496
3.7033007
4.057315
3.5301423
3.6678698
4.391566
4.2983227
3.0155318
3.897828
4.416703
3.5342224
4.045495
4.381025
4.1205792
4.645211
3.9350913
4.444118
4.300955
4.2394733
4.458931
3.8304036
3.9415593
3.8162649
3.0845199
4.229023
3.4309268
4.12796
3.582123
4.0587935
3.747724
2.778991
2.9308474
3.7376668
4.6755776
3.396592
2.2286115
3.2439544
4.351286
4.390586
3.496884
3.8416593
3.8045518
3.636795
4.4392905
4.0275664
4.0926147
3.8347776
4.038488
4.531584
4.0083423
3.4371367
